record_id,marketing_original_source,marketing_latest_source,device,country,lead_source_detail,visitor_type,destination_interest,budget_range,travel_group_type,trip_duration,budget_level,currency,age_bracket,lead_type,booking_intent,enquiry_touchpoints,form_submissions,page_interactions,unknown_engagement_1,total_visits,total_sessions,average_pageviews,number_of_pageviews,number_of_sessions,time_on_site,engagement_score,sales_activity_count,qualified_flag,interaction_depth,pipeline_stage_num,total_activities,deal_progress,nurture_score,readiness_score,target_conv_prob,target_profit
210818208169,PAID_SEARCH,PAID_SEARCH,Mobile,Norway,From a friend,Unknown,KENYA;OPEN TO IDEAS,4000 - 7000 EUR,SOLO,Less than One Week,low,EUR,18-34,Referral,Help me book my vacation,1.0,0.0,1.0,0.0,3.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049380017444491,32144.619140625
210823798059,PAID_SOCIAL,PAID_SOCIAL,Mobile,United Kingdom,Google or other search,Unknown,SOUTH AFRICA;KENYA;MOZAMBIQUE;MAURITIUS;MADAGASCAR;ZIMBABWE;BOTSWANA;NAMIBIA;TANZANIA;SEYCHELLES,4000 - 7000 GBP,PARTNER,2 Weeks +,low,GBP,55+,Unknown,Unknown,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034474164713174,50756.54296875
207487187591,PAID_SOCIAL,PAID_SOCIAL,Mobile,Fiji,Social Media,Unknown,SEYCHELLES,NOTSURE,FAMILY,2 Weeks +,notsure,Unknown,18-34,New enquiry,"Help me plan, so I can book later",4.0,4.0,8.0,4.0,2.0,2.0,1.0,3.0,3.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039624129422008,214137.015625
204032480361,PAID_SOCIAL,EMAIL_MARKETING,Mobile,Australia,Unknown,Unknown,OPEN TO IDEAS,NOTSURE,PARTNER,2 Weeks +,notsure,Unknown,Unknown,Unknown,Unknown,2.0,0.0,2.0,0.0,1.0,1.0,1.0,8.0,7.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075311926193535,87516.0625
210822957580,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Mobile,Turkey,Social Media,Unknown,SOUTH AFRICA,4000 - 7000 USD,PARTNER,10 Days,low,USD,55+,New enquiry,"Help me plan, so I can book later",2.0,0.0,2.0,0.0,2.0,2.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0074420319870114,67620.3046875
207702498687,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Mobile,Viet Nam,Google or other search,FIRST_VISITOR_NO_RESEARCH,TANZANIA,7000 - 10000 USD,FAMILY,10 Days,low,USD,18-34,Repeat enquiry,"Help me plan, so I can book later",2.0,2.0,4.0,2.0,7.0,3.0,2.0,28.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0340908206999301,86227.7578125
210822634568,PAID_SOCIAL,PAID_SOCIAL,Mobile,Cyprus,Online Ads,Unknown,TANZANIA;MADAGASCAR;MAURITIUS;SEYCHELLES;KENYA,4000 - 7000 EUR,PARTNER,One Week,low,EUR,35-54,Unknown,Help me book my vacation,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0029078342486172,33888.16015625
210821455873,PAID_SOCIAL,PAID_SOCIAL,Mobile,Israel,Unknown,Unknown,TANZANIA,4000 - 7000 USD,FAMILY,Less than One Week,low,USD,Unknown,Unknown,Unknown,5.0,0.0,5.0,0.0,1.0,1.0,2.0,2.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0041580107063055,103755.0390625
210692642448,DIRECT_TRAFFIC,PAID_SOCIAL,Mobile,France,Online Ads,Unknown,SOUTH AFRICA,NOTSURE,FAMILY,2 Weeks,notsure,Unknown,55+,New enquiry,"Help me plan, so I can book later",1.0,0.0,1.0,0.0,2.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0024127895012497,68117.0625
209697703954,PAID_SOCIAL,PAID_SOCIAL,Mobile,Hong Kong,Unknown,Unknown,TANZANIA;KENYA,10000+ USD,SOLO,2 Weeks,high,USD,Unknown,New enquiry,Unknown,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,52.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0049363528378307,169336.375
194003438373,PAID_SEARCH,DIRECT_TRAFFIC,Desktop,United States,Online Ads,PREVIOUS_VISITOR_MULTIPLE,SOUTH AFRICA;BOTSWANA,4000 - 7000 USD,FRIENDS,One Week,low,USD,35-54,New enquiry,Help me compare prices,3.0,0.0,3.0,0.0,2.0,2.0,3.0,18.0,5.0,43.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0637242943048477,74680.0078125
47488151,DIRECT_TRAFFIC,EMAIL_MARKETING,Mobile,Namibia,Social Media,PREVIOUS_VISITOR_MULTIPLE,TANZANIA,2500 - 5000 USD,SOLO,One Week,low,USD,35-54,Repeat enquiry,"Help me plan, so I can book later",1.0,0.0,1.0,0.0,6.0,2.0,2.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.2176828980445861,51502.1171875
45593651,OFFLINE,EMAIL_MARKETING,Desktop,Israel,Unknown,Unknown,OPEN TO IDEAS,7000 - 10000 USD,FAMILY,10 Days,med,USD,Unknown,New enquiry,Unknown,5.0,0.0,5.0,0.0,1.0,1.0,5.0,5.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2241952866315841,144841.015625
198914203145,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Mobile,Australia,Social Media,FIRST_VISITOR_NO_RESEARCH,KENYA;BOTSWANA;TANZANIA;MAURITIUS;SEYCHELLES,5500 - 11000 AUD,PARTNER,2 Weeks +,low,AUD,35-54,Repeat enquiry,"Help me plan, so I can book later",2.0,0.0,2.0,0.0,4.0,2.0,2.0,10.0,4.0,70.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0084910038858652,66236.40625
210159384470,SOCIAL_MEDIA,DIRECT_TRAFFIC,Mobile,United Arab Emirates,Online Ads,PREVIOUS_VISITOR_MULTIPLE,TANZANIA,4000 - 7000 USD,PARTNER,One Week,low,USD,18-34,New enquiry,"Help me plan, so I can book later",2.0,0.0,2.0,0.0,3.0,3.0,2.0,5.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0386676862835884,67253.1484375
210826448033,PAID_SOCIAL,PAID_SOCIAL,Mobile,Iraq,Unknown,Unknown,SOUTH AFRICA;UGANDA;ZIMBABWE;TANZANIA;KENYA;CONGO;MAURITIUS;MOZAMBIQUE,4000 - 7000 USD,FRIENDS,10 Days,low,USD,Unknown,Unknown,Unknown,5.0,0.0,5.0,0.0,1.0,1.0,2.0,2.0,1.0,52.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0029471106827259,105710.5625
209446077795,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Mobile,Netherlands,Online Ads,FIRST_VISITOR_NO_RESEARCH,SOUTH AFRICA,4000 - 7000 EUR,FAMILY,Less than One Week,low,EUR,35-54,New enquiry,Help me book my vacation,5.0,0.0,5.0,0.0,2.0,2.0,2.0,4.0,2.0,570.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0395147576928138,117794.6875
187952010061,PAID_SOCIAL,PAID_SOCIAL,Mobile,Guyana,Unknown,Unknown,KENYA;TANZANIA;UGANDA;OPEN TO IDEAS,NOTSURE,PARTNER,2 Weeks +,notsure,Unknown,Unknown,New enquiry,Unknown,2.0,0.0,2.0,0.0,1.0,1.0,1.0,6.0,4.0,52.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0033885343000292,80648.6015625
210827057166,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Mobile,United Kingdom,Online Ads,Unknown,OPEN TO IDEAS,NOTSURE,FAMILY,2 Weeks +,notsure,Unknown,35-54,Unknown,Help me research,4.0,1.0,5.0,1.0,2.0,2.0,2.0,2.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049586417153477,144888.859375
198192125599,PAID_SOCIAL,PAID_SOCIAL,Mobile,United States,Online Ads,FIRST_VISITOR_NO_RESEARCH,RWANDA;UGANDA;TANZANIA;MADAGASCAR;OPEN TO IDEAS,4000 - 7000 USD,SOLO,2 Weeks +,low,USD,55+,New enquiry,Help me research,1.0,0.0,1.0,0.0,2.0,2.0,2.0,32.0,14.0,84.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0213649757206439,88346.65625
203248762506,ORGANIC_SEARCH,DIRECT_TRAFFIC,Mobile,United States,From a friend,FIRST_VISITOR_NO_RESEARCH,SOUTH AFRICA;BOTSWANA;ZAMBIA,7000 - 10000 USD,PARTNER,2 Weeks,med,USD,35-54,Referral,Help me book my vacation,2.0,0.0,2.0,0.0,3.0,3.0,3.0,50.0,16.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1612547785043716,85328.640625
208084825382,PAID_SEARCH,DIRECT_TRAFFIC,Desktop,United States,Google or other search,PREVIOUS_VISITOR_ONCE,KENYA;TANZANIA,10000+ USD,SOLO,2 Weeks,high,USD,55+,New enquiry,Help me book my vacation,1.0,0.0,1.0,0.0,3.0,3.0,5.0,47.0,9.0,407.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0971547663211822,148140.390625
18006554,OFFLINE,DIRECT_TRAFFIC,Mobile,Switzerland,Unknown,PREVIOUS_VISITOR_ONCE,BOTSWANA;SEYCHELLES,15000+ USD,PARTNER,2 Weeks,high,USD,55+,Repeat enquiry,Help me research,2.0,0.0,2.0,0.0,5.0,2.0,2.0,10.0,5.0,53.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2782760858535766,148982.96875
210807842337,PAID_SOCIAL,DIRECT_TRAFFIC,Desktop,Australia,Unknown,Unknown,UGANDA;KENYA,5500 - 11000 AUD,PARTNER,2 Weeks +,low,AUD,Unknown,New enquiry,Help me research,2.0,0.0,2.0,0.0,3.0,3.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01639767549932,136516.9375
210831915933,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Desktop,Puerto Rico,Google or other search,Unknown,MADAGASCAR,4000 - 7000 USD,FAMILY,2 Weeks,low,USD,55+,Unknown,Help me compare prices,5.0,0.0,5.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021469350904226,138464.609375
210831807330,PAID_SOCIAL,PAID_SOCIAL,Mobile,United Kingdom,Unknown,Unknown,BOTSWANA;NAMIBIA,4000 - 7000 GBP,PARTNER,One Week,low,GBP,Unknown,Unknown,Unknown,2.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002241020090878,45669.64453125
210834541684,PAID_SOCIAL,PAID_SOCIAL,Mobile,Hungary,Unknown,Unknown,MOZAMBIQUE,4000 - 7000 EUR,PARTNER,Less than One Week,low,EUR,Unknown,Unknown,Unknown,2.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023361090570688,39704.3984375
208064974233,PAID_SEARCH,DIRECT_TRAFFIC,Desktop,Ireland,Unknown,Unknown,OPEN TO IDEAS,4000 - 7000 EUR,PARTNER,One Week,low,EUR,Unknown,New enquiry,Unknown,2.0,0.0,2.0,0.0,2.0,2.0,1.0,5.0,3.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0203054379671812,55121.48828125
210829074220,PAID_SOCIAL,PAID_SOCIAL,Mobile,Brazil,Social Media,Unknown,KENYA;BOTSWANA;SEYCHELLES,7000 - 10000 USD,PARTNER,10 Days,med,USD,55+,Unknown,Unknown,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015679022762924,75108.9453125
210833810545,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Mobile,France,Social Media,Unknown,OPEN TO IDEAS,4000 - 7000 EUR,FAMILY,One Week,low,EUR,55+,New enquiry,Help me research,3.0,2.0,5.0,2.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027119973674416,80256.203125
210828947304,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Mobile,Spain,ChatGPT or other AI,Unknown,BOTSWANA;NAMIBIA;MOZAMBIQUE,4000 - 7000 EUR,PARTNER,2 Weeks,low,EUR,18-34,Unknown,Help me book my vacation,2.0,0.0,2.0,0.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058906548656523,53308.265625
210727650344,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Mobile,Italy,Social Media,Unknown,ZIMBABWE,4000 - 7000 EUR,PARTNER,10 Days,low,EUR,55+,New enquiry,Help me book my vacation,2.0,0.0,2.0,0.0,3.0,3.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0224197134375572,62808.40625
210823930191,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Mobile,South Africa,ChatGPT or other AI,Unknown,OPEN TO IDEAS,80000 - 140000 ZAR,SOLO,One Week,low,ZAR,18-34,New enquiry,Unknown,1.0,0.0,1.0,0.0,2.0,2.0,2.0,5.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038207974284887,50581.10546875
210829634337,PAID_SOCIAL,PAID_SOCIAL,Mobile,Bulgaria,Online Ads,Unknown,KENYA,NOTSURE,PARTNER,2 Weeks,notsure,Unknown,35-54,Unknown,Unknown,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016216246876865,54837.30078125
208228744204,ORGANIC_SEARCH,PAID_SOCIAL,Mobile,Australia,Google or other search,FIRST_VISITOR_NO_RESEARCH,SOUTH AFRICA;TANZANIA;ZIMBABWE;KENYA;BOTSWANA;NAMIBIA;ZAMBIA,11000 - 16000 AUD,PARTNER,10 Days,med,AUD,35-54,New enquiry,"Help me plan, so I can book later",2.0,0.0,2.0,0.0,2.0,2.0,4.0,9.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.00913389865309,82630.703125
210829648661,AI_REFERRALS,AI_REFERRALS,Desktop,United Kingdom,Google or other search,Unknown,TANZANIA;KENYA,NOTSURE,PARTNER,Less than One Week,notsure,Unknown,Unknown,Unknown,Help me compare prices,2.0,0.0,2.0,0.0,2.0,2.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121928211301565,40732.2890625
116520925,OFFLINE,EMAIL_MARKETING,Mobile,United States,Unknown,PREVIOUS_VISITOR_MULTIPLE,ZAMBIA;ZIMBABWE,2500 - 5000 USD,SOLO,One Week,low,USD,35-54,Repeat enquiry,"Help me plan, so I can book later",1.0,0.0,1.0,0.0,7.0,7.0,1.0,275.0,150.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2746842503547668,109843.421875
210828891767,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Desktop,United States,Unknown,Unknown,KENYA;RWANDA,10000+ USD,PARTNER,10 Days,high,USD,Unknown,Unknown,Unknown,2.0,0.0,2.0,0.0,1.0,1.0,2.0,5.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011995262466371,143449.4375
210835040619,PAID_SOCIAL,PAID_SOCIAL,Mobile,United States,Social Media,Unknown,KENYA;TANZANIA,7000 - 10000 USD,FAMILY,10 Days,med,USD,55+,Unknown,Help me compare prices,7.0,0.0,7.0,0.0,2.0,2.0,2.0,2.0,1.0,124.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0073319617658853,266718.90625
140478097056,PAID_SEARCH,DIRECT_TRAFFIC,Mobile,United States,Social Media,FIRST_VISITOR_NO_RESEARCH,SOUTH AFRICA,4000 - 7000 USD,PARTNER,One Week,notsure,USD,35-54,Repeat enquiry,Help me book my vacation,2.0,0.0,2.0,0.0,4.0,2.0,4.0,14.0,3.0,109.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0799342542886734,76619.3046875
210232174890,ORGANIC_SEARCH,REFERRALS,Desktop,United States,Google or other search,Unknown,SOUTH AFRICA;OPEN TO IDEAS;ZIMBABWE,4000 - 7000 USD,FAMILY,10 Days,low,USD,35-54,New enquiry,"Help me plan, so I can book later",4.0,0.0,4.0,0.0,2.0,2.0,1.0,7.0,4.0,146.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0885584950447082,99495.9921875
85066501,OFFLINE,DIRECT_TRAFFIC,Desktop,United States,Unknown,PREVIOUS_VISITOR_ONCE,BOTSWANA,7500+ USD,FRIENDS,10 Days,high,USD,55+,Repeat traveller,Help me book my vacation,3.0,0.0,3.0,0.0,5.0,2.0,2.0,38.0,16.0,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2986786663532257,196963.5625
195716307295,ORGANIC_SEARCH,EMAIL_MARKETING,Desktop,United States,Unknown,Unknown,TANZANIA;BOTSWANA,4000 - 7000 USD,FRIENDS,2 Weeks +,high,USD,Unknown,Repeat enquiry,Unknown,7.0,0.0,7.0,0.0,2.0,1.0,4.0,19.0,4.0,52.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0568488128483295,356914.0625
209068001924,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Mobile,Puerto Rico,Social Media,FIRST_VISITOR_NO_RESEARCH,NAMIBIA;KENYA;TANZANIA;BOTSWANA;ZIMBABWE,4000 - 7000 USD,FRIENDS,2 Weeks,low,USD,55+,New enquiry,"Help me plan, so I can book later",6.0,0.0,6.0,0.0,2.0,2.0,2.0,5.0,1.0,32.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0107124466449022,160085.359375
116537225,OFFLINE,EMAIL_MARKETING,Mobile,India,Google or other search,PREVIOUS_VISITOR_MULTIPLE,BOTSWANA;TANZANIA;NAMIBIA;ZAMBIA;CONGO;MADAGASCAR;MOZAMBIQUE;RWANDA;OPEN TO IDEAS;ZIMBABWE;UGANDA;KENYA,NOTSURE,PARTNER,One Week,high,USD,35-54,Repeat enquiry,Help me book my vacation,2.0,0.0,2.0,0.0,6.0,4.0,2.0,6.0,3.0,428.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0873005092144012,99900.9140625
210838164030,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Desktop,United Kingdom,Google or other search,Unknown,ZAMBIA;BOTSWANA,4000 - 7000 GBP,PARTNER,10 Days,low,GBP,18-34,Unknown,Help me research,2.0,0.0,2.0,0.0,2.0,2.0,2.0,5.0,1.0,571.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0649907141923904,72641.578125
210833711395,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Mobile,United States,Social Media,Unknown,SOUTH AFRICA,7000 - 10000 USD,FRIENDS,10 Days,med,USD,55+,Unknown,"Help me plan, so I can book later",4.0,0.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0024245849344879,136585.296875
44340870516,PAID_SOCIAL,DIRECT_TRAFFIC,Mobile,Canada,Social Media,FIRST_VISITOR_NO_RESEARCH,BOTSWANA,7000 - 10000 CAD,PARTNER,2 Weeks,med,CAD,55+,Repeat enquiry,"Help me plan, so I can book later",2.0,0.0,2.0,0.0,3.0,2.0,1.0,3.0,3.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131211411207914,95464.640625
210836400167,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Mobile,United States,Unknown,Unknown,TANZANIA;SEYCHELLES,4000 - 7000 USD,PARTNER,2 Weeks,low,USD,18-34,Unknown,Help me compare prices,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0020022056996822,62149.58203125
205280275040,PAID_SOCIAL,DIRECT_TRAFFIC,Mobile,United States,Google or other search,FIRST_VISITOR_NO_RESEARCH,TANZANIA,4000 - 7000 USD,FAMILY,One Week,low,USD,35-54,New enquiry,Help me compare prices,2.0,1.0,3.0,1.0,4.0,2.0,2.0,10.0,4.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0156428273767232,58236.24609375
206849475615,DIRECT_TRAFFIC,PAID_SOCIAL,Mobile,United States,Social Media,FIRST_VISITOR_NO_RESEARCH,OPEN TO IDEAS,NOTSURE,PARTNER,2 Weeks +,notsure,Unknown,55+,New enquiry,Help me research,2.0,0.0,2.0,0.0,2.0,2.0,2.0,8.0,4.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0382599383592605,117218.453125
159833747808,PAID_SOCIAL,PAID_SOCIAL,Mobile,United States,Social Media,FIRST_VISITOR_RESEARCH,MOZAMBIQUE;MAURITIUS;MADAGASCAR;BOTSWANA;ZIMBABWE;NAMIBIA;ZAMBIA;CONGO;SOUTH AFRICA;KENYA;MALAWI;SEYCHELLES;TANZANIA;UGANDA,4000 - 7000 USD,SOLO,10 Days,notsure,USD,55+,Repeat enquiry,Help me compare prices,1.0,0.0,1.0,0.0,7.0,2.0,9.0,19.0,2.0,69.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0085635734722018,59740.625
210600299381,ORGANIC_SEARCH,OTHER_CAMPAIGNS,Mobile,Canada,Google or other search,Unknown,KENYA,5000 - 10000 CAD,FRIENDS,One Week,low,CAD,55+,New enquiry,Unknown,2.0,0.0,2.0,0.0,4.0,3.0,4.0,9.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0276808105409145,49612.7734375
210837123729,PAID_SOCIAL,PAID_SOCIAL,Mobile,Bhutan,From a friend,Unknown,ZAMBIA;SOUTH AFRICA,NOTSURE,FRIENDS,One Week,notsure,Unknown,18-34,Unknown,Help me book my vacation,4.0,0.0,4.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0066863461397588,102494.4921875
210838310729,PAID_SOCIAL,PAID_SOCIAL,Mobile,Spain,Unknown,Unknown,UGANDA,NOTSURE,PARTNER,One Week,notsure,Unknown,Unknown,Unknown,Unknown,2.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023285413626581,56084.328125
111403201,PAID_SEARCH,PAID_SOCIAL,Desktop,Italy,Google or other search,FIRST_VISITOR_NO_RESEARCH,TANZANIA;MADAGASCAR;NAMIBIA;MAURITIUS;MOZAMBIQUE;OPEN TO IDEAS,2500 - 5000 EUR,PARTNER,2 Weeks,med,EUR,Unknown,Repeat enquiry,Unknown,2.0,0.0,2.0,0.0,3.0,2.0,2.0,6.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.013056500814855,49014.90625
207882095537,PAID_SOCIAL,DIRECT_TRAFFIC,Mobile,Croatia,Unknown,Unknown,TANZANIA,4000 - 7000 EUR,PARTNER,10 Days,low,EUR,Unknown,New enquiry,Unknown,2.0,0.0,2.0,0.0,2.0,2.0,1.0,4.0,3.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0053643826395273,47092.38671875
210837512982,PAID_SOCIAL,PAID_SOCIAL,Mobile,Mexico,Online Ads,Unknown,KENYA;SOUTH AFRICA,10000+ USD,FAMILY,2 Weeks,high,USD,35-54,New enquiry,"Help me plan, so I can book later",2.0,0.0,2.0,0.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0020928254816681,165244.671875
210844935179,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Mobile,Chile,Unknown,Unknown,KENYA;TANZANIA,4000 - 7000 USD,SOLO,10 Days,low,USD,35-54,New enquiry,"Help me plan, so I can book later",1.0,0.0,1.0,0.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0021340632811188,52079.32421875
157904056993,DIRECT_TRAFFIC,DIRECT_TRAFFIC,Desktop,United States,Unknown,Unknown,SOUTH AFRICA;BOTSWANA,NOTSURE,FAMILY,2 Weeks,notsure,Unknown,Unknown,New enquiry,Unknown,4.0,0.0,4.0,0.0,7.0,3.0,1.0,16.0,15.0,52.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1527331322431564,165944.8125
80129406983,OTHER_CAMPAIGNS,DIRECT_TRAFFIC,Desktop,United States,Google or other search,FIRST_VISITOR_NO_RESEARCH,TANZANIA;KENYA,NOTSURE,PARTNER,2 Weeks,notsure,Unknown,55+,New enquiry,"Help me plan, so I can book later",2.0,0.0,2.0,0.0,5.0,4.0,4.0,1266.0,287.0,633.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6482264995574951,432088.375
210555786026,OTHER_CAMPAIGNS,DIRECT_TRAFFIC,Desktop,United States,ChatGPT or other AI,Unknown,SOUTH AFRICA;BOTSWANA;ZIMBABWE;NAMIBIA;ZAMBIA,NOTSURE,PARTNER,2 Weeks +,notsure,Unknown,55+,New enquiry,Help me book my vacation,2.0,0.0,2.0,0.0,3.0,3.0,3.0,11.0,3.0,299.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.2672199606895446,91050.1484375
207141321739,PAID_SEARCH,DIRECT_TRAFFIC,Mobile,Mexico,From a friend,FIRST_VISITOR_NO_RESEARCH,RWANDA;BOTSWANA;ZIMBABWE,4000 - 7000 USD,FAMILY,One Week,low,USD,55+,Referral,Help me book my vacation,5.0,0.0,5.0,0.0,3.0,3.0,3.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0175461191684007,129837.640625
210849683377,ORGANIC_SEARCH,ORGANIC_SEARCH,Mobile,Nigeria,Google or other search,Unknown,NAMIBIA,4000 - 7000 USD,FRIENDS,2 Weeks,low,USD,18-34,Unknown,Help me book my vacation,3.0,0.0,3.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0070192590355873,62507.19140625
